ID,NDVI,NDRE,E,N
3775,0.066898,0.0590966,336881.295,4451252.229
3776,0.0592718,0.0388059,336886.295,4451252.229
3777,0.2163999,0.1180444,336891.295,4451252.229
3778,0.1700701,0.0822903,336896.295,4451252.229
3779,0.1534384,0.0583505,336901.295,4451252.229
3780,0.0468816,0.0479886,336906.295,4451252.229
3781,0.1585298,0.0755909,336911.295,4451252.229
3782,0.1474577,0.0812482,336916.295,4451252.229
3783,0.010288,0.0610053,336921.295,4451252.229
3784,-0.0493491,0.0561453,336926.295,4451252.229
3785,0.0073244,0.0821362,336931.295,4451252.229
3786,-0.0815709,0.0431631,336936.295,4451252.229
3787,0.1290527,0.0698558,336941.295,4451252.229
3788,-0.0541606,0.0997915,336676.295,4451247.229
3789,0.0447539,0.0992546,336681.295,4451247.229
3790,0.024524,0.0985051,336686.295,4451247.229
3791,-0.108743,0.1004255,336691.295,4451247.229
3792,-0.1470724,0.0475669,336731.295,4451247.229
3793,-0.0246519,0.151361,336746.295,4451247.229
3794,0.1497308,0.1462583,336751.295,4451247.229
3795,0.1540603,0.1390971,336756.295,4451247.229
3796,-0.0393772,0.1053313,336761.295,4451247.229
3797,0.0649966,0.1584015,336766.295,4451247.229
3798,0.0530475,0.1244409,336771.295,4451247.229
3799,-0.0971901,0.143984,336776.295,4451247.229
3800,0.0154192,0.1263321,336781.295,4451247.229
3801,0.0780182,0.1549223,336786.295,4451247.229
3802,0.0561734,0.1453445,336791.295,4451247.229
3803,-0.0648284,0.1000705,336796.295,4451247.229
3804,-0.0691799,0.1061158,336801.295,4451247.229
3805,0.1924181,0.1350124,336811.295,4451247.229
3806,-0.0268319,0.1064511,336816.295,4451247.229
3807,-0.1064539,0.0928144,336831.295,4451247.229
3808,-0.032249,0.0849105,336836.295,4451247.229
3809,-0.0845986,0.0483224,336841.295,4451247.229
3810,0.125556,0.0783984,336846.295,4451247.229
3811,-0.0781007,0.0849744,336851.295,4451247.229
3812,-0.0800066,0.0453949,336861.295,4451247.229
3813,-0.0490166,0.0330881,336866.295,4451247.229
3814,0.2270979,0.0823385,336871.295,4451247.229
3815,0.0302061,0.0594358,336876.295,4451247.229
3816,0.1562777,0.0772817,336881.295,4451247.229
3817,0.3119994,0.1308399,336886.295,4451247.229
3818,0.1958542,0.062346,336896.295,4451247.229
3819,0.1403082,0.1024179,336901.295,4451247.229
3820,0.0935745,0.0542361,336906.295,4451247.229
3821,0.1468346,0.0659277,336911.295,4451247.229
3822,0.14537,0.0559582,336916.295,4451247.229
3823,-0.0034163,0.068357,336921.295,4451247.229
3824,0.0049399,0.0540682,336926.295,4451247.229
3825,0.0166361,0.0417487,336931.295,4451247.229
3826,0.0874356,0.0743328,336936.295,4451247.229
3827,0.0747391,0.0402824,336941.295,4451247.229
3828,0.0855121,0.0996921,336676.295,4451242.229
3829,0.041681,0.1053044,336681.295,4451242.229
3830,0.0126367,0.0882933,336686.295,4451242.229
3831,0.0712137,0.1002934,336691.295,4451242.229
3832,-0.1216453,0.1149568,336696.295,4451242.229
3833,-0.1189718,0.1277213,336711.295,4451242.229
3834,0.0374526,0.1038613,336721.295,4451242.229
3835,0.0857485,0.1127524,336726.295,4451242.229
3836,-0.0896206,0.1197665,336736.295,4451242.229
3837,-0.0530344,0.1227453,336741.295,4451242.229
3838,-0.1330403,0.1291776,336746.295,4451242.229
3839,-0.0568029,0.1110334,336751.295,4451242.229
3840,-0.0919291,0.1355937,336756.295,4451242.229
3841,0.1187844,0.1357886,336761.295,4451242.229
3842,0.0780281,0.1469643,336766.295,4451242.229
3843,-0.0904209,0.1401278,336771.295,4451242.229
3844,0.0172393,0.1244142,336776.295,4451242.229
3845,0.0687795,0.1374877,336781.295,4451242.229
3846,0.1027082,0.1321115,336786.295,4451242.229
3847,-0.0140159,0.1372328,336796.295,4451242.229
3848,-0.0436225,0.144956,336801.295,4451242.229
3849,0.1783433,0.1235514,336806.295,4451242.229
3850,0.1198142,0.097137,336836.295,4451242.229
3851,0.0479701,0.0709802,336841.295,4451242.229
3852,-0.0131752,0.0860757,336846.295,4451242.229
3853,-0.0661622,0.05391,336856.295,4451242.229
3854,-0.0119584,0.0570604,336861.295,4451242.229
3855,0.2045145,0.0541052,336866.295,4451242.229
3856,0.0850618,0.0615314,336871.295,4451242.229
3857,0.2077515,0.0736406,336876.295,4451242.229
3858,0.0973556,0.0602207,336881.295,4451242.229
3859,0.191702,0.1018405,336886.295,4451242.229
3860,0.1573025,0.0876328,336891.295,4451242.229
3861,0.195019,0.0586598,336896.295,4451242.229
3862,0.0653591,0.0498348,336901.295,4451242.229
3863,0.1254492,0.057408,336906.295,4451242.229
3864,0.089424,0.0515822,336911.295,4451242.229
3865,-0.0244762,0.056551,336916.295,4451242.229
3866,0.0307783,0.060238,336921.295,4451242.229
3867,0.0450514,0.0646104,336926.295,4451242.229
3868,-0.0069682,0.0548682,336931.295,4451242.229
3869,0.0984551,0.0523252,336941.295,4451242.229
3870,0.1697437,0.0945637,336686.295,4451237.229
3871,0.0783565,0.0897769,336691.295,4451237.229
3872,-0.0532776,0.1037403,336696.295,4451237.229
3873,-0.0749812,0.0665904,336701.295,4451237.229
3874,0.1168301,0.07852,336706.295,4451237.229
3875,-0.0510683,0.0802485,336711.295,4451237.229
3876,-0.046192,0.0713991,336721.295,4451237.229
3877,-0.1244146,0.0688957,336726.295,4451237.229
3878,0.0755747,0.0782267,336731.295,4451237.229
3879,-0.1481342,0.0909089,336736.295,4451237.229
3880,0.0096732,0.1295111,336741.295,4451237.229
3881,0.0236799,0.1746324,336746.295,4451237.229
3882,0.0456565,0.1360175,336751.295,4451237.229
3883,0.0264233,0.1224977,336756.295,4451237.229
3884,0.1470814,0.1192872,336761.295,4451237.229
3885,0.1416667,0.1442629,336766.295,4451237.229
3886,0.160442,0.1483706,336771.295,4451237.229
3887,0.1654305,0.1461762,336776.295,4451237.229
3888,0.211694,0.138261,336781.295,4451237.229
3889,0.2298532,0.1277081,336786.295,4451237.229
3890,-0.0447351,0.1044525,336791.295,4451237.229
3891,-0.0147141,0.099181,336796.295,4451237.229
3892,-0.0394363,0.1450647,336806.295,4451237.229
3893,-0.1140902,0.0578358,336816.295,4451237.229
3894,-0.0018805,0.0818963,336831.295,4451237.229
3895,0.075408,0.0847704,336836.295,4451237.229
3896,0.1406984,0.0616121,336841.295,4451237.229
3897,0.0850963,0.1035663,336846.295,4451237.229
3898,-0.0529407,0.0822568,336851.295,4451237.229
3899,0.1171586,0.067357,336856.295,4451237.229
3900,0.0464088,0.0709465,336861.295,4451237.229
3901,-0.0483376,0.0453789,336866.295,4451237.229
3902,0.0650172,0.0864333,336871.295,4451237.229
3903,0.1351814,0.0885302,336876.295,4451237.229
3904,0.0115485,0.0677606,336881.295,4451237.229
3905,0.129728,0.046039,336886.295,4451237.229
3906,0.1302403,0.0686586,336891.295,4451237.229
3907,0.1059109,0.0922649,336896.295,4451237.229
3908,0.063946,0.112689,336901.295,4451237.229
3909,-0.0591911,0.1322562,336906.295,4451237.229
3910,0.1183724,0.0886406,336911.295,4451237.229
3911,-0.0803948,0.0243842,336916.295,4451237.229
3912,-0.0710716,0.0516511,336921.295,4451237.229
3913,0.0752167,0.0378768,336926.295,4451237.229
3914,0.0488321,0.0588308,336931.295,4451237.229
3915,0.0119246,0.0479787,336936.295,4451237.229
3916,-0.0634696,0.0477113,336941.295,4451237.229
3917,0.1634966,0.085358,336686.295,4451232.229
3918,0.1257348,0.1118599,336691.295,4451232.229
3919,0.0579258,0.1036931,336696.295,4451232.229
3920,0.1017041,0.1161664,336701.295,4451232.229
3921,0.1652418,0.0934024,336706.295,4451232.229
3922,-0.0030039,0.0483561,336711.295,4451232.229
3923,0.1181973,0.0718547,336716.295,4451232.229
3924,0.0857086,0.096983,336721.295,4451232.229
3925,0.0159277,0.0987907,336726.295,4451232.229
3926,-0.0783014,0.1397885,336736.295,4451232.229
3927,0.0853351,0.1166109,336741.295,4451232.229
3928,0.0901867,0.1164445,336746.295,4451232.229
3929,-0.0218445,0.1183822,336751.295,4451232.229
3930,0.1682537,0.1051662,336756.295,4451232.229
3931,0.0903129,0.1212552,336761.295,4451232.229
3932,0.1292346,0.1010008,336766.295,4451232.229
3933,0.210553,0.1530266,336771.295,4451232.229
3934,0.0693368,0.1092119,336776.295,4451232.229
3935,0.1611622,0.1610655,336781.295,4451232.229
3936,0.0471976,0.1186164,336786.295,4451232.229
3937,0.0442623,0.1272285,336791.295,4451232.229
3938,0.0916628,0.1001638,336816.295,4451232.229
3939,0.0647989,0.0827746,336831.295,4451232.229
3940,0.046325,0.0707103,336836.295,4451232.229
3941,-0.0007698,0.0535738,336841.295,4451232.229
3942,-0.0149151,0.108907,336846.295,4451232.229
3943,-0.0595095,0.0763813,336851.295,4451232.229
3944,-0.0804809,0.0438794,336856.295,4451232.229
3945,0.1131138,0.1001645,336861.295,4451232.229
3946,0.0965553,0.074993,336866.295,4451232.229
3947,0.1644544,0.0853232,336871.295,4451232.229
3948,0.1261151,0.0810854,336876.295,4451232.229
3949,0.0501748,0.046247,336881.295,4451232.229
3950,0.3189891,0.1012736,336886.295,4451232.229
3951,0.2080356,0.0729872,336891.295,4451232.229
3952,0.2362706,0.0821891,336896.295,4451232.229
3953,0.1153429,0.0542184,336901.295,4451232.229
3954,0.1217184,0.0595193,336906.295,4451232.229
3955,0.0300393,0.0407583,336911.295,4451232.229
3956,0.1477278,0.033274,336916.295,4451232.229
3957,0.1337384,0.0545805,336921.295,4451232.229
3958,0.1534501,0.0625223,336926.295,4451232.229
3959,0.1280564,0.0634217,336931.295,4451232.229
3960,0.1115584,0.0450706,336936.295,4451232.229
3961,0.0387152,0.1154021,336686.295,4451227.229
3962,0.1848739,0.0958961,336691.295,4451227.229
3963,0.1564511,0.1150813,336696.295,4451227.229
3964,0.0917394,0.0977745,336701.295,4451227.229
3965,0.0537593,0.1333589,336706.295,4451227.229
3966,0.0479224,0.0839637,336711.295,4451227.229
3967,0.0647728,0.1076343,336716.295,4451227.229
3968,0.0530777,0.1294333,336721.295,4451227.229
3969,0.2070317,0.083105,336726.295,4451227.229
3970,0.0999052,0.0878814,336731.295,4451227.229
3971,-0.0008751,0.1050656,336736.295,4451227.229
3972,-0.0937882,0.0843319,336741.295,4451227.229
3973,-0.0628857,0.1146124,336746.295,4451227.229
3974,0.0178599,0.1187798,336751.295,4451227.229
3975,-0.0829916,0.1095679,336756.295,4451227.229
3976,0.1036747,0.1329209,336761.295,4451227.229
3977,-0.0470518,0.091325,336766.295,4451227.229
3978,0.0996586,0.189134,336771.295,4451227.229
3979,0.1077669,0.172164,336776.295,4451227.229
3980,-0.0691086,0.0922184,336781.295,4451227.229
3981,0.1015297,0.1000274,336786.295,4451227.229
3982,0.0505,0.107594,336811.295,4451227.229
3983,-0.1308526,0.0968994,336826.295,4451227.229
3984,0.1628547,0.0853441,336831.295,4451227.229
3985,0.0786319,0.0872869,336836.295,4451227.229
3986,-0.0169038,0.0729915,336841.295,4451227.229
3987,0.0825112,0.0667023,336846.295,4451227.229
3988,0.0331417,0.0701947,336851.295,4451227.229
3989,0.1305547,0.0544299,336856.295,4451227.229
3990,0.0936471,0.1350048,336861.295,4451227.229
3991,0.1264103,0.0926019,336866.295,4451227.229
3992,0.2139418,0.1097527,336871.295,4451227.229
3993,-0.0306724,0.0638912,336876.295,4451227.229
3994,0.1052664,0.0570196,336881.295,4451227.229
3995,0.1475893,0.0614677,336886.295,4451227.229
3996,0.0867716,0.1053279,336891.295,4451227.229
3997,0.0957301,0.0841795,336896.295,4451227.229
3998,0.1551883,0.0735009,336901.295,4451227.229
3999,0.1170593,0.1024424,336906.295,4451227.229
4000,0.130563,0.0529315,336911.295,4451227.229
4001,0.2137335,0.0743028,336916.295,4451227.229
4002,0.0273176,0.0282809,336921.295,4451227.229
4003,-0.108359,0.0205752,336926.295,4451227.229
4004,0.0237402,0.0533826,336931.295,4451227.229
4005,0.0400655,0.084597,336691.295,4451222.229
4006,0.1037518,0.0881731,336696.295,4451222.229
4007,0.020428,0.1083285,336701.295,4451222.229
4008,0.001118,0.0992945,336706.295,4451222.229
4009,0.1181024,0.0973665,336711.295,4451222.229
4010,-0.0054845,0.1097212,336716.295,4451222.229
4011,0.198202,0.0955669,336721.295,4451222.229
4012,-0.1236877,0.1096297,336726.295,4451222.229
4013,0.1435376,0.1080663,336731.295,4451222.229
4014,0.0991909,0.0971316,336736.295,4451222.229
4015,0.2666268,0.1550543,336741.295,4451222.229
4016,0.0155046,0.0788433,336746.295,4451222.229
4017,0.0060523,0.1528587,336756.295,4451222.229
4018,0.006882,0.1060331,336761.295,4451222.229
4019,-0.0915767,0.1153557,336766.295,4451222.229
4020,-0.1307044,0.1048402,336771.295,4451222.229
4021,-0.0297976,0.1149627,336776.295,4451222.229
4022,-0.1104302,0.1200178,336781.295,4451222.229
4023,0.1100883,0.0891372,336806.295,4451222.229
4024,0.1427474,0.120242,336826.295,4451222.229
4025,-0.0164059,0.1015591,336831.295,4451222.229
4026,0.0303933,0.0998707,336836.295,4451222.229
4027,0.126288,0.0531638,336841.295,4451222.229
4028,0.0228198,0.0712842,336846.295,4451222.229
4029,-0.012495,0.0576357,336851.295,4451222.229
4030,0.0397998,0.0683855,336856.295,4451222.229
4031,0.2179751,0.0899236,336861.295,4451222.229
4032,0.1532602,0.0997634,336866.295,4451222.229
4033,0.1699889,0.0793641,336871.295,4451222.229
4034,0.0430785,0.081837,336876.295,4451222.229
4035,-0.0343501,0.0591674,336881.295,4451222.229
4036,0.1425555,0.0955136,336886.295,4451222.229
4037,0.1577726,0.1069424,336891.295,4451222.229
4038,0.1808235,0.0910388,336896.295,4451222.229
4039,0.1492786,0.0584396,336901.295,4451222.229
4040,0.0849631,0.0360432,336906.295,4451222.229
4041,-0.0364364,0.0453389,336911.295,4451222.229
4042,0.187271,0.0645073,336916.295,4451222.229
4043,0.1228266,0.0576431,336921.295,4451222.229
4044,-0.0189284,0.0568566,336926.295,4451222.229
4045,0.1646245,0.072095,336931.295,4451222.229
4046,0.1111263,0.0804036,336691.295,4451217.229
4047,0.0993867,0.0587331,336696.295,4451217.229
4048,0.1436452,0.0687366,336701.295,4451217.229
4049,0.1071207,0.1051515,336706.295,4451217.229
4050,0.1814175,0.1128094,336711.295,4451217.229
4051,0.1130996,0.0750131,336716.295,4451217.229
4052,0.2599403,0.1163308,336721.295,4451217.229
4053,0.2748821,0.1059799,336726.295,4451217.229
4054,0.1195494,0.0711271,336731.295,4451217.229
4055,0.0616291,0.0798178,336736.295,4451217.229
4056,-0.0227926,0.1256048,336741.295,4451217.229
4057,0.1292757,0.116278,336746.295,4451217.229
4058,-0.1005144,0.141633,336761.295,4451217.229
4059,-0.138567,0.1030135,336766.295,4451217.229
4060,0.0629481,0.1518716,336771.295,4451217.229
4061,-0.1090194,0.1300469,336776.295,4451217.229
4062,-0.0357827,0.1291971,336781.295,4451217.229
4063,-0.0876022,0.0667824,336786.295,4451217.229
4064,-0.081314,0.133235,336791.295,4451217.229
4065,-0.1465005,0.0927285,336806.295,4451217.229
4066,-0.0055215,0.0734459,336811.295,4451217.229
4067,-0.0835351,0.073739,336826.295,4451217.229
4068,0.0439519,0.0747679,336831.295,4451217.229
4069,0.1595536,0.0931941,336836.295,4451217.229
4070,0.0405392,0.0792491,336841.295,4451217.229
4071,-0.0010089,0.076038,336846.295,4451217.229
4072,0.0701744,0.0531141,336851.295,4451217.229
4073,0.0813569,0.0985577,336861.295,4451217.229
4074,0.0559447,0.0688057,336866.295,4451217.229
4075,0.0053059,0.0584974,336871.295,4451217.229
4076,0.1156687,0.0916926,336876.295,4451217.229
4077,-0.1164581,0.0483703,336881.295,4451217.229
4078,0.0788642,0.0721049,336886.295,4451217.229
4079,0.0165631,0.0558902,336891.295,4451217.229
4080,0.1915586,0.0690526,336896.295,4451217.229
4081,0.1145108,0.0689399,336901.295,4451217.229
4082,0.1231027,0.0725397,336911.295,4451217.229
4083,0.2853255,0.1059263,336916.295,4451217.229
4084,0.3447335,0.0743952,336921.295,4451217.229
4085,-0.1244206,0.0457015,336926.295,4451217.229
4086,0.0207623,0.0628281,336931.295,4451217.229
4087,-0.0145084,0.0541936,336936.295,4451217.229
4088,0.1061401,0.056315,336696.295,4451212.229
4089,0.2668727,0.1031263,336701.295,4451212.229
4090,0.0796842,0.0715528,336706.295,4451212.229
4091,0.2458674,0.1119962,336711.295,4451212.229
4092,0.180024,0.1359833,336716.295,4451212.229
4093,0.2652557,0.1058552,336721.295,4451212.229
4094,0.3022939,0.1476408,336726.295,4451212.229
4095,-0.0374535,0.1035363,336731.295,4451212.229
4096,0.1351482,0.1167208,336736.295,4451212.229
4097,0.0130306,0.0677893,336741.295,4451212.229
4098,-0.1272572,0.090387,336746.295,4451212.229
4099,-0.0481661,0.0830378,336751.295,4451212.229
4100,-0.1483501,0.0712659,336756.295,4451212.229
4101,0.0077583,0.1213683,336761.295,4451212.229
4102,-0.0831211,0.110182,336771.295,4451212.229
4103,-0.0892022,0.1060543,336776.295,4451212.229
4104,0.1992163,0.1528333,336781.295,4451212.229
4105,-0.1410863,0.0975319,336796.295,4451212.229
4106,0.2151426,0.1091252,336801.295,4451212.229
4107,0.0361374,0.1276011,336806.295,4451212.229
4108,-0.1467861,0.0788604,336811.295,4451212.229
4109,0.0544019,0.1135104,336826.295,4451212.229
4110,0.1233066,0.0947769,336831.295,4451212.229
4111,-0.1024885,0.0494075,336836.295,4451212.229
4112,0.1066606,0.082981,336841.295,4451212.229
4113,0.014343,0.0926596,336846.295,4451212.229
4114,0.0489704,0.0585987,336851.295,4451212.229
4115,-0.0066296,0.0861549,336856.295,4451212.229
4116,0.0080817,0.0623538,336861.295,4451212.229
4117,-0.0891733,0.0998754,336866.295,4451212.229
4118,0.1057105,0.1003873,336871.295,4451212.229
4119,0.2370747,0.082891,336876.295,4451212.229
4120,0.0282284,0.0634471,336881.295,4451212.229
4121,0.0345291,0.1003452,336886.295,4451212.229
4122,0.1854515,0.0843856,336891.295,4451212.229
4123,0.1579587,0.0876258,336896.295,4451212.229
4124,0.2762315,0.0888998,336901.295,4451212.229
4125,-0.0070072,0.0541866,336906.295,4451212.229
4126,-0.0885212,0.0684791,336911.295,4451212.229
4127,0.2899404,0.1226871,336916.295,4451212.229
4128,0.1720315,0.0709682,336921.295,4451212.229
4129,-0.0178799,0.0569332,336926.295,4451212.229
4130,-0.1100809,0.0219241,336931.295,4451212.229
4131,-0.0400959,0.0391941,336936.295,4451212.229
4132,0.0622107,0.0434084,336696.295,4451207.229
4133,0.1333546,0.0893398,336701.295,4451207.229
4134,0.1254032,0.0792265,336706.295,4451207.229
4135,0.1025006,0.0722984,336711.295,4451207.229
4136,0.1709899,0.0786534,336716.295,4451207.229
4137,0.2371916,0.0999129,336721.295,4451207.229
4138,0.221078,0.1128792,336726.295,4451207.229
4139,-0.0780832,0.0634529,336731.295,4451207.229
4140,-0.0201611,0.0937021,336736.295,4451207.229
4141,-0.0036788,0.1079758,336741.295,4451207.229
4142,0.0596017,0.0672676,336746.295,4451207.229
4143,0.0258345,0.0836173,336751.295,4451207.229
4144,-0.041465,0.0764886,336756.295,4451207.229
4145,-0.1351569,0.094814,336761.295,4451207.229
4146,0.0332521,0.1245031,336771.295,4451207.229
4147,-0.0310191,0.0774025,336776.295,4451207.229
4148,-0.0575854,0.0684043,336781.295,4451207.229
4149,-0.0093261,0.097651,336786.295,4451207.229
4150,-0.1026754,0.1058167,336806.295,4451207.229
4151,0.1604234,0.1285686,336816.295,4451207.229
4152,0.1630623,0.0833856,336836.295,4451207.229
4153,0.014479,0.0811805,336841.295,4451207.229
4154,0.0030713,0.0792791,336846.295,4451207.229
4155,-0.0415865,0.0656232,336851.295,4451207.229
